Date,Open,High,Low,Close,Change(Pips),Change(%)
2024-05-07 12:00:00,2315.67,2317.39,2309.95,2316.12,3899.9999999987267,0.016841341607176652
2024-05-07 16:00:00,2316.09,2323.65,2312.44,2312.51,-36099.999999996726,-0.15586411757593233
2024-05-07 20:00:00,2312.64,2317.42,2311.07,2313.94,14299.999999998363,0.06183757043212168
2024-05-08 00:00:00,2312.99,2316.87,2312.86,2314.18,2399.999999997817,0.010371919755902681
2024-05-08 04:00:00,2314.19,2319.34,2307.01,2319.28,51000.00000000364,0.22038043713108468
2024-05-08 08:00:00,2319.3,2321.44,2303.69,2307.35,-119300.00000000291,-0.5143837742747848
2024-05-08 12:00:00,2307.31,2318.96,2307.05,2314.57,72200.00000000255,0.31291308210719126
2024-05-08 16:00:00,2314.46,2321.11,2306.87,2317.07,25000.0,0.10801142328813462
2024-05-08 20:00:00,2317.12,2317.55,2307.91,2308.05,-90199.99999999983,-0.38928474323175477
2024-05-09 00:00:00,2308.36,2310.97,2307.89,2309.2,11499.999999996362,0.04982561036370736
2024-05-09 04:00:00,2309.26,2315.27,2307.9,2314.51,53100.000000004,0.22994976615280383
2024-05-09 08:00:00,2314.57,2319.78,2307.53,2310.45,-40600.000000004,-0.17541509866021432
2024-05-09 12:00:00,2310.37,2329.3,2306.66,2326.72,162699.99999999983,0.7041918241035283
2024-05-09 16:00:00,2326.72,2338.83,2312.18,2329.78,30600.000000004,0.13151560995738887
2024-05-09 20:00:00,2329.77,2347.23,2329.33,2346.04,162599.99999999764,0.6979199752766174
2024-05-10 00:00:00,2345.93,2348.97,2345.19,2347.59,15500.000000001819,0.06606877973096559
2024-05-10 04:00:00,2347.66,2355.86,2347.18,2354.0,64099.999999998545,0.2730459748081948
2024-05-10 08:00:00,2353.98,2372.15,2353.77,2369.59,155900.00000000146,0.662276975361098
2024-05-10 12:00:00,2369.62,2378.4,2361.78,2364.85,-47400.000000002365,-0.2000346051426738
2024-05-10 16:00:00,2364.83,2372.98,2356.61,2368.28,34300.00000000291,0.1450409116857454
2024-05-10 20:00:00,2368.31,2370.88,2359.74,2360.29,-79900.00000000236,-0.3373756481497181
2024-05-13 00:00:00,2361.2,2364.47,2359.73,2363.99,36999.99999999818,0.15676039808667497
2024-05-13 04:00:00,2363.99,2364.13,2354.15,2354.33,-96599.99999999854,-0.4086311701826051
2024-05-13 08:00:00,2354.31,2355.07,2341.63,2343.25,-110799.99999999927,-0.4706222152374484
2024-05-13 12:00:00,2343.26,2349.76,2338.41,2347.16,39099.999999998545,0.16686226394964088
2024-05-13 16:00:00,2347.16,2349.41,2332.2,2336.73,-104299.99999999837,-0.44436680925031835
2024-05-13 20:00:00,2336.72,2338.46,2334.5,2336.34,-3899.9999999987267,-0.016689989857621157
2024-05-14 00:00:00,2335.12,2339.78,2334.79,2336.4,599.9999999994543,0.0025681193661863944
2024-05-14 04:00:00,2336.37,2344.91,2336.36,2344.09,76900.00000000055,0.32913884608800625
2024-05-14 08:00:00,2344.03,2345.85,2336.04,2343.78,-3099.9999999994543,-0.013224748196527525
2024-05-14 12:00:00,2343.77,2350.25,2336.77,2348.19,44099.999999998545,0.18815759158281598
2024-05-14 16:00:00,2348.26,2357.05,2344.95,2354.19,60000.0,0.2555159505832183
2024-05-14 20:00:00,2354.21,2359.64,2352.01,2357.92,37300.00000000018,0.15844090748835526
2024-05-15 00:00:00,2357.18,2358.2,2354.94,2355.84,-20799.999999999272,-0.08821334057135255
2024-05-15 04:00:00,2355.87,2360.95,2354.87,2356.99,11499.999999996362,0.04881486009236102
2024-05-15 08:00:00,2357.01,2374.25,2355.61,2373.22,162300.00000000017,0.6885901085706747
2024-05-15 12:00:00,2373.34,2378.9,2358.43,2372.57,-6499.999999996362,-0.02738894834863892
2024-05-15 16:00:00,2372.54,2386.74,2351.82,2383.67,110999.9999999991,0.4678471025090891
2024-05-15 20:00:00,2383.71,2390.22,2383.56,2385.78,21100.000000001273,0.08851896445398744
2024-05-16 00:00:00,2385.65,2395.16,2384.34,2395.02,92399.99999999782,0.3872947212232303
2024-05-16 04:00:00,2395.04,2397.32,2386.54,2391.36,-36599.999999998545,-0.15281709547310118
2024-05-16 08:00:00,2391.38,2394.44,2384.79,2386.0,-53600.00000000127,-0.22414023819082862
2024-05-16 12:00:00,2385.99,2387.74,2378.06,2379.13,-68699.99999999891,-0.2879295892707412
2024-05-16 16:00:00,2379.12,2383.74,2370.94,2381.94,28099.999999999454,0.11811040170146558
2024-05-16 20:00:00,2381.99,2382.41,2375.86,2376.45,-54900.000000002365,-0.2304843950729385
2024-05-17 00:00:00,2376.37,2379.74,2376.28,2378.04,15900.000000001455,0.06690652022975918
2024-05-17 04:00:00,2378.13,2381.22,2373.95,2378.85,8099.999999999454,0.03406166422768031
2024-05-17 08:00:00,2378.74,2387.8,2378.59,2384.23,53800.00000000109,0.22615969901422783
2024-05-17 12:00:00,2384.24,2394.01,2381.7,2393.28,90500.00000000182,0.37957747364978367
2024-05-17 16:00:00,2393.35,2419.12,2393.34,2407.81,145299.99999999744,0.6071165931274214
2024-05-17 20:00:00,2407.84,2422.7,2405.72,2415.14,73299.99999999927,0.30442601368048106
2024-05-20 00:00:00,2412.5,2426.5,2412.48,2425.43,102899.99999999964,0.4260622572604511
2024-05-20 04:00:00,2425.45,2440.6,2425.45,2437.34,119100.00000000309,0.4910469483761837
2024-05-20 08:00:00,2437.32,2450.05,2431.91,2440.09,27500.0,0.11282791896083388
2024-05-20 12:00:00,2440.1,2447.12,2407.32,2413.85,-262400.0000000024,-1.075370170772394
2024-05-20 16:00:00,2413.39,2428.05,2410.39,2426.56,127100.00000000036,0.5265447314456217
2024-05-20 20:00:00,2426.56,2437.29,2423.33,2425.88,-6799.999999998363,-0.02802320981141193
2024-05-21 00:00:00,2426.51,2430.52,2424.33,2428.85,29699.999999998,0.12242979867098658
2024-05-21 04:00:00,2428.79,2433.08,2406.15,2412.39,-164600.00000000035,-0.6776869712003641
2024-05-21 08:00:00,2412.39,2422.17,2408.5,2418.77,63800.00000000109,0.2644680171945746
2024-05-21 12:00:00,2418.7,2429.94,2412.13,2426.27,75000.0,0.31007495545256614
2024-05-21 16:00:00,2426.33,2433.88,2418.02,2422.84,-34299.99999999836,-0.14136926228325297
2024-05-21 20:00:00,2422.87,2424.99,2417.31,2420.5,-23400.000000001455,-0.09658087203447963
2024-05-22 00:00:00,2420.94,2423.18,2420.41,2420.6,999.9999999990905,0.004131377814498016
2024-05-22 04:00:00,2420.62,2426.46,2412.14,2412.9,-76999.99999999818,-0.31810294968188657
2024-05-22 08:00:00,2412.85,2418.45,2410.62,2416.88,39800.00000000018,0.16494674458120695
2024-05-22 12:00:00,2417.07,2419.39,2404.76,2412.49,-43900.000000003274,-0.18163913806230614
2024-05-22 16:00:00,2412.47,2413.31,2382.23,2391.98,-205099.99999999764,-0.8501589643894802
2024-05-22 20:00:00,2391.97,2394.37,2375.0,2378.19,-137899.99999999965,-0.5765098370387745
2024-05-23 00:00:00,2379.86,2383.73,2377.71,2380.37,21799.999999998363,0.09166635130077871
2024-05-23 04:00:00,2380.34,2381.94,2366.73,2372.83,-75399.99999999964,-0.31675747887933703
2024-05-23 08:00:00,2372.82,2373.17,2354.91,2360.48,-123499.9999999991,-0.5204755502922653
2024-05-23 12:00:00,2360.54,2369.45,2358.78,2362.72,22399.999999997817,0.09489595336540368
2024-05-23 16:00:00,2362.79,2369.87,2340.03,2340.99,-217300.00000000017,-0.9197027155143256
2024-05-23 20:00:00,2340.99,2342.96,2327.0,2328.61,-123799.99999999654,-0.5288360907137468
2024-05-24 00:00:00,2327.22,2333.67,2327.22,2329.09,4800.000000000182,0.02061315548760323
2024-05-24 04:00:00,2329.03,2335.22,2325.39,2335.07,59800.00000000018,0.2567526372961204
2024-05-24 08:00:00,2334.85,2341.01,2333.21,2340.18,51099.999999996726,0.2188371226558461
2024-05-24 12:00:00,2340.15,2343.9,2336.03,2339.35,-8299.999999999272,-0.035467357211838024
2024-05-24 16:00:00,2339.36,2347.39,2332.4,2334.26,-50899.99999999691,-0.21758180691215934
2024-05-24 20:00:00,2334.25,2336.77,2331.92,2333.74,-5200.000000004366,-0.02227686718705435
2024-05-27 00:00:00,2333.53,2340.72,2332.32,2336.21,24700.000000002547,0.10583869668430168
2024-05-27 04:00:00,2336.19,2347.59,2334.6,2343.01,68000.00000000182,0.29106972404022713
2024-05-27 08:00:00,2342.94,2346.2,2338.14,2344.24,12299.999999995634,0.05249657491857018
2024-05-27 12:00:00,2344.14,2349.84,2342.39,2347.21,29700.000000002547,0.12669351260963246
2024-05-27 16:00:00,2347.23,2358.52,2344.61,2354.96,77500.0,0.3301792340693943
2024-05-27 20:00:00,2354.97,2355.07,2353.44,2353.8,-11599.999999998545,-0.049257736861763046
2024-05-28 00:00:00,2350.73,2353.92,2350.64,2351.78,-20199.999999999818,-0.08581867618319139
2024-05-28 04:00:00,2351.77,2356.37,2349.18,2351.04,-7400.000000002365,-0.03146552823819482
2024-05-28 08:00:00,2351.05,2353.7,2340.32,2344.92,-61199.99999999891,-0.26031033074723764
2024-05-28 12:00:00,2344.93,2357.08,2342.29,2353.14,82199.99999999799,0.3505450079320349
2024-05-28 16:00:00,2353.16,2364.08,2347.93,2356.66,35199.99999999982,0.14958735986809746
2024-05-28 20:00:00,2356.65,2361.39,2352.82,2360.98,43200.00000000164,0.18331027810545297
2024-05-29 00:00:00,2360.71,2362.31,2357.35,2357.88,-30999.99999999909,-0.1313014087370501
2024-05-29 04:00:00,2357.88,2360.88,2354.38,2358.28,4000.0000000009095,0.016964391741747242
2024-05-29 08:00:00,2358.34,2361.3,2344.88,2345.42,-128600.00000000128,-0.5453126855165635
2024-05-29 12:00:00,2345.43,2347.3,2334.49,2337.63,-77899.99999999964,-0.332136674881256
2024-05-29 16:00:00,2337.77,2347.16,2335.93,2341.97,43399.99999999691,0.1856581238262489
2024-05-29 20:00:00,2341.89,2344.27,2335.98,2337.64,-43299.99999999927,-0.184887082242724
2024-05-30 00:00:00,2338.14,2339.22,2332.67,2336.97,-6700.000000000728,-0.028661384986572447
2024-05-30 04:00:00,2337.0,2339.87,2328.04,2335.29,-16799.999999998363,-0.07188795748339638
2024-05-30 08:00:00,2335.24,2337.72,2322.54,2335.0,-2899.999999999636,-0.012418157916149752
2024-05-30 12:00:00,2335.01,2345.23,2330.59,2341.32,63200.00000000164,0.27066381156317654
2024-05-30 16:00:00,2341.33,2351.8,2339.78,2347.91,65899.99999999691,0.2814651564074788
2024-05-30 20:00:00,2347.93,2348.85,2339.34,2343.04,-48699.99999999891,-0.2074185126346384
2024-05-31 00:00:00,2342.23,2347.56,2341.95,2346.36,33200.00000000164,0.1416962578530523
2024-05-31 04:00:00,2346.36,2347.73,2337.02,2344.14,-22200.000000002547,-0.09461463714008911
2024-05-31 08:00:00,2344.13,2347.06,2339.68,2343.24,-9000.00000000091,-0.03839361130307806
2024-05-31 12:00:00,2343.22,2356.76,2341.02,2354.8,115600.000000004,0.4933340161485944
2024-05-31 16:00:00,2354.81,2359.68,2327.7,2332.86,-219400.00000000055,-0.9317139459826707
2024-05-31 20:00:00,2332.85,2333.82,2320.6,2327.17,-56900.000000000546,-0.24390662105742145
2024-06-03 00:00:00,2325.51,2329.43,2323.35,2327.11,-599.9999999994543,-0.0025782388050732408
2024-06-03 04:00:00,2327.14,2331.03,2320.02,2321.3,-58099.999999999454,-0.2496658946074759
2024-06-03 08:00:00,2321.23,2328.81,2314.73,2325.53,42300.00000000018,0.18222547710333714
2024-06-03 12:00:00,2325.53,2334.35,2324.32,2334.04,85099.99999999764,0.36593808723170973
2024-06-03 16:00:00,2334.08,2349.88,2329.83,2349.13,150900.00000000146,0.6465184829737236
2024-06-03 20:00:00,2349.02,2354.74,2344.73,2350.52,13899.999999998727,0.05917084197126776
2024-06-04 00:00:00,2350.14,2352.82,2349.74,2350.6,799.9999999992724,0.0034035022037581797
2024-06-04 04:00:00,2350.63,2352.32,2343.19,2349.36,-12399.999999997817,-0.05275248872627092
2024-06-04 08:00:00,2349.35,2351.85,2332.33,2333.37,-159900.00000000236,-0.6806108897742469
2024-06-04 12:00:00,2333.29,2335.98,2325.38,2335.14,17699.999999999818,0.07585595083505758
2024-06-04 16:00:00,2335.25,2337.96,2315.61,2324.04,-110999.9999999991,-0.47534623191757275
2024-06-04 20:00:00,2323.96,2330.39,2323.79,2326.55,25100.000000002183,0.10800158344952404
2024-06-05 00:00:00,2325.95,2329.69,2325.95,2328.19,16399.999999998727,0.07049064064816868
2024-06-05 04:00:00,2328.2,2338.2,2325.87,2338.02,98299.99999999927,0.4222163998642614
2024-06-05 08:00:00,2338.02,2341.64,2328.08,2332.6,-54200.00000000073,-0.23182008708223512
2024-06-05 12:00:00,2332.71,2344.04,2329.38,2342.18,95799.99999999927,0.4107005058732627
2024-06-05 16:00:00,2342.0,2357.38,2334.0,2352.63,104500.00000000274,0.44616553808844994
2024-06-05 20:00:00,2352.64,2356.77,2351.66,2355.12,24899.999999997817,0.10583899720737477
2024-06-06 00:00:00,2355.35,2357.54,2354.55,2355.68,5599.999999999454,0.023777981589057084
2024-06-06 04:00:00,2355.67,2374.87,2355.51,2369.44,137600.00000000218,0.5841200842219729
2024-06-06 08:00:00,2369.45,2371.36,2359.78,2362.88,-65599.99999999945,-0.2768586670268025
2024-06-06 12:00:00,2362.98,2365.23,2355.19,2357.55,-53299.99999999927,-0.22557218309858795
2024-06-06 16:00:00,2357.6,2378.51,2353.44,2372.85,152999.99999999726,0.6489788127505225
2024-06-06 20:00:00,2372.84,2376.17,2368.93,2375.53,26800.00000000291,0.11294434962176858
2024-06-07 00:00:00,2375.26,2379.22,2375.1,2378.4,28699.99999999891,0.12081514440986929
2024-06-07 04:00:00,2378.52,2387.43,2369.42,2386.64,82399.99999999782,0.3464513958963966
2024-06-07 08:00:00,2386.64,2387.68,2342.57,2347.29,-393499.99999999907,-1.6487614386752836
2024-06-07 12:00:00,2347.33,2347.97,2313.71,2319.34,-279499.9999999982,-1.1907348474197832
2024-06-07 16:00:00,2319.29,2328.07,2302.96,2311.67,-76700.00000000073,-0.3306975260203404
2024-06-07 20:00:00,2311.65,2312.37,2286.76,2292.91,-187600.00000000218,-0.811534518335244
2024-06-10 00:00:00,2292.41,2300.1,2288.78,2297.07,41600.00000000309,0.18142883933518483
2024-06-10 04:00:00,2297.02,2301.45,2292.76,2294.84,-22300.000000000182,-0.09708019346384988
2024-06-10 08:00:00,2294.84,2297.53,2287.75,2292.63,-22100.000000000364,-0.09630301023164645
2024-06-10 12:00:00,2292.66,2308.61,2291.88,2306.18,135499.99999999726,0.5910242821562939
2024-06-10 16:00:00,2306.17,2313.75,2300.37,2312.95,67699.99999999983,0.29355904569461355
2024-06-10 20:00:00,2312.93,2313.37,2308.45,2310.48,-24699.999999998,-0.10679003004819831
2024-06-11 00:00:00,2311.76,2312.38,2308.78,2310.84,3600.0000000012733,0.015581177937051827
2024-06-11 04:00:00,2310.73,2310.73,2298.78,2303.58,-72600.00000000218,-0.31417147011477686
2024-06-11 08:00:00,2303.54,2307.74,2297.69,2306.0,24200.000000000728,0.10505387266777078
2024-06-11 12:00:00,2305.98,2319.95,2301.54,2317.98,119800.00000000017,0.5195143104943734
2024-06-11 16:00:00,2318.02,2319.56,2305.94,2308.58,-94000.0000000009,-0.405525500651438
2024-06-11 20:00:00,2308.63,2316.94,2307.94,2316.64,80599.99999999945,0.34913236708278284
2024-06-12 00:00:00,2316.49,2317.64,2313.47,2313.78,-28599.999999996726,-0.12345465847087844
2024-06-12 04:00:00,2313.77,2316.73,2310.69,2312.72,-10600.000000004002,-0.04581248001107596
2024-06-12 08:00:00,2312.73,2317.78,2310.84,2312.87,1500.0000000009095,0.006485869452421689
2024-06-12 12:00:00,2312.81,2337.67,2311.64,2336.0,231300.0000000011,1.0000562072230545
2024-06-12 16:00:00,2335.98,2341.63,2320.09,2337.7,16999.99999999818,0.07277397260272433
2024-06-12 20:00:00,2337.69,2339.57,2315.88,2324.3,-133999.99999999636,-0.5732129871240832
2024-06-13 00:00:00,2324.27,2325.04,2317.53,2320.77,-35300.000000002,-0.15187368239900634
2024-06-13 04:00:00,2320.82,2321.56,2308.15,2311.85,-89200.00000000073,-0.3843551924576749
2024-06-13 08:00:00,2311.86,2318.58,2309.05,2315.61,37600.00000000218,0.1626403097086948
2024-06-13 12:00:00,2315.6,2326.72,2303.94,2323.43,78199.99999999709,0.3377079905510838
2024-06-13 16:00:00,2323.39,2324.74,2295.52,2299.29,-241399.99999999872,-1.0389811614724742
2024-06-13 20:00:00,2299.37,2304.95,2299.05,2303.82,45300.000000002,0.19701734013544137
2024-06-14 00:00:00,2303.19,2305.74,2301.52,2304.94,11199.999999998909,0.048614909150890284
2024-06-14 04:00:00,2304.93,2308.67,2303.08,2305.98,10399.999999999636,0.04512048035958394
2024-06-14 08:00:00,2305.98,2321.67,2305.56,2317.41,114299.99999999837,0.4956677854968339
2024-06-14 12:00:00,2317.43,2336.62,2315.24,2330.33,129200.00000000073,0.5575189543499004
2024-06-14 16:00:00,2330.34,2335.47,2324.03,2328.81,-15199.999999999818,-0.06522681336977865
2024-06-14 20:00:00,2328.91,2335.58,2328.51,2332.53,37200.00000000255,0.15973823540780252
2024-06-17 00:00:00,2331.54,2332.26,2325.24,2326.38,-61500.00000000091,-0.26366220370156457
2024-06-17 04:00:00,2326.39,2328.97,2321.55,2323.68,-27000.00000000273,-0.11606014494623951
2024-06-17 08:00:00,2323.65,2323.67,2315.5,2321.36,-23199.99999999709,-0.0998416305170946
2024-06-17 12:00:00,2321.37,2322.68,2316.83,2319.63,-17300.000000000182,-0.07452527828514244
2024-06-17 16:00:00,2319.62,2327.59,2310.02,2316.97,-26600.000000003092,-0.11467346085368701
2024-06-17 20:00:00,2316.98,2320.78,2313.3,2318.85,18800.00000000109,0.08114045499079126
2024-06-18 00:00:00,2318.07,2325.57,2318.07,2324.09,52400.000000002365,0.22597408198030688
2024-06-18 04:00:00,2324.14,2325.7,2319.25,2322.56,-15300.000000002,-0.06583221820154472
2024-06-18 08:00:00,2322.54,2323.73,2310.77,2311.35,-112100.00000000036,-0.4826570680628306
2024-06-18 12:00:00,2311.34,2324.18,2306.59,2313.9,25500.00000000182,0.11032513466155969
2024-06-18 16:00:00,2313.93,2330.74,2313.7,2330.25,163499.9999999991,0.70659924802281
2024-06-18 20:00:00,2330.27,2333.14,2327.47,2329.23,-10199.999999999818,-0.043772127454133614
2024-06-19 00:00:00,2328.73,2330.43,2327.54,2329.52,2899.999999999636,0.012450466463165277
2024-06-19 04:00:00,2329.48,2331.76,2326.52,2328.01,-15099.999999997635,-0.0648202204745929
2024-06-19 08:00:00,2328.0,2334.97,2326.85,2332.55,45399.999999999636,0.19501634443150895
2024-06-19 12:00:00,2332.54,2332.87,2325.3,2328.38,-41700.00000000073,-0.17877430280165418
2024-06-19 16:00:00,2328.42,2331.44,2323.74,2329.38,10000.0,0.042948315996538255
2024-06-19 20:00:00,2329.39,2330.97,2329.23,2330.91,15299.999999997453,0.06568271385518631
2024-06-20 00:00:00,2327.86,2330.64,2327.73,2329.69,-12199.999999998,-0.052340073190293435
2024-06-20 04:00:00,2329.72,2340.9,2329.71,2340.44,107500.0,0.46143478316857944
2024-06-20 08:00:00,2340.48,2345.67,2332.66,2333.38,-70599.99999999945,-0.30165268069252127
2024-06-20 12:00:00,2333.33,2343.8,2331.61,2338.55,51700.00000000073,0.22156699723148154
2024-06-20 16:00:00,2338.51,2365.52,2336.67,2356.35,177999.99999999726,0.7611554168180934
2024-06-20 20:00:00,2356.37,2361.04,2354.61,2359.71,33600.00000000127,0.14259341778599666
2024-06-21 00:00:00,2359.53,2364.84,2358.19,2364.1,43899.99999999873,0.18603980997664582
2024-06-21 04:00:00,2364.08,2364.19,2357.08,2362.94,-11599.999999998545,-0.04906729833762391
2024-06-21 08:00:00,2362.9,2368.1,2355.14,2365.41,24699.999999998,0.10453079638077512
2024-06-21 12:00:00,2365.39,2368.69,2360.45,2360.63,-47799.99999999745,-0.2020791321588944
2024-06-21 16:00:00,2360.57,2363.77,2323.29,2324.74,-358900.00000000326,-1.5203568538907142
2024-06-21 20:00:00,2324.77,2325.12,2316.71,2321.84,-28999.999999996362,-0.1247451327890281
2024-06-24 00:00:00,2319.29,2323.01,2317.54,2320.96,-8800.000000001091,-0.0379009750887227
2024-06-24 04:00:00,2321.01,2326.7,2319.0,2324.5,35399.999999999636,0.15252309389217622
2024-06-24 08:00:00,2324.51,2332.79,2321.15,2330.55,60500.00000000182,0.2602710260271035
2024-06-24 12:00:00,2330.59,2331.0,2320.76,2327.65,-29000.00000000091,-0.12443414644611739
2024-06-24 16:00:00,2327.64,2333.88,2325.9,2331.67,40199.99999999982,0.17270637767705654
2024-06-24 20:00:00,2331.65,2334.67,2330.61,2334.49,28199.99999999709,0.12094335819390345
2024-06-25 00:00:00,2333.38,2334.57,2328.26,2330.1,-43899.99999999873,-0.1880496382507424
2024-06-25 04:00:00,2330.09,2330.92,2322.73,2327.48,-26199.99999999891,-0.11244152611475933
2024-06-25 08:00:00,2327.38,2330.54,2322.99,2329.58,20999.99999999909,0.09022633921667023
2024-06-25 12:00:00,2329.59,2337.11,2324.06,2324.21,-53699.99999999891,-0.23051365482189556
2024-06-25 16:00:00,2324.27,2328.22,2315.5,2317.89,-63200.00000000164,-0.27192035143124293
2024-06-25 20:00:00,2317.86,2320.58,2316.83,2319.2,13099.999999999454,0.05651691840422579
2024-06-26 00:00:00,2318.35,2324.06,2317.75,2318.46,-7399.999999997817,-0.03190755432906922
2024-06-26 04:00:00,2318.42,2321.64,2310.46,2316.87,-15900.000000001455,-0.06858000569344158
2024-06-26 08:00:00,2316.85,2318.21,2309.72,2315.66,-12100.000000000364,-0.052225631994895494
2024-06-26 12:00:00,2315.67,2318.42,2304.41,2310.13,-55299.99999999745,-0.2388088061286986
2024-06-26 16:00:00,2310.15,2311.57,2293.64,2299.76,-103699.99999999891,-0.44889248657001835
2024-06-26 20:00:00,2299.71,2303.02,2297.01,2298.02,-17400.000000002365,-0.07566006887675947
2024-06-27 00:00:00,2298.17,2300.17,2296.8,2299.09,10700.000000001637,0.046561822786572726
2024-06-27 04:00:00,2299.13,2301.14,2296.84,2300.51,14200.000000000728,0.06176356732445765
2024-06-27 08:00:00,2300.52,2308.39,2296.56,2307.6,70899.99999999691,0.3081925312213185
2024-06-27 12:00:00,2307.56,2325.61,2307.32,2322.86,152600.00000000218,0.6612931183914039
2024-06-27 16:00:00,2322.87,2330.93,2319.52,2325.44,25799.999999999272,0.11106997408367736
2024-06-27 20:00:00,2325.53,2328.53,2322.46,2327.67,22300.000000000182,0.09589583046649697
2024-06-28 00:00:00,2326.77,2328.28,2321.4,2321.63,-60399.999999999636,-0.25948695476591954
2024-06-28 04:00:00,2321.63,2324.99,2319.09,2321.25,-3800.0000000010914,-0.016367810546902284
2024-06-28 08:00:00,2321.24,2331.97,2321.02,2328.74,74899.99999999782,0.3226709746903422
2024-06-28 12:00:00,2328.67,2339.32,2327.28,2335.5,67600.00000000218,0.2902857339162068
2024-06-28 16:00:00,2335.51,2339.73,2322.9,2329.99,-55100.00000000218,-0.23592378505674638
2024-06-28 20:00:00,2330.0,2332.68,2322.9,2326.49,-35000.0,-0.15021523697527073
2024-07-01 00:00:00,2325.58,2327.12,2322.19,2324.9,-15899.999999996908,-0.0683432982733545
2024-07-01 04:00:00,2324.89,2328.61,2321.37,2323.72,-11800.00000000291,-0.050754871177272065
2024-07-01 08:00:00,2323.73,2329.02,2318.57,2325.89,21700.000000000728,0.09338474515001582
2024-07-01 12:00:00,2325.88,2338.54,2325.48,2327.41,15199.999999999818,0.06535132787879316
2024-07-01 16:00:00,2327.54,2334.29,2319.26,2328.19,7800.000000002001,0.03351364821841951
2024-07-01 20:00:00,2328.2,2332.41,2326.77,2331.54,33499.99999999909,0.14388860015719374
2024-07-02 00:00:00,2329.26,2333.9,2329.26,2333.07,15300.000000002,0.06562186366094735
2024-07-02 04:00:00,2333.1,2334.37,2324.95,2327.3,-57699.99999999982,-0.24731362539486268
2024-07-02 08:00:00,2327.2,2332.51,2323.33,2331.2,38999.99999999636,0.1675761612168536
2024-07-02 12:00:00,2331.21,2331.94,2319.04,2327.48,-37199.999999998,-0.15957446808509967
2024-07-02 16:00:00,2327.47,2336.77,2320.94,2322.86,-46199.99999999891,-0.1984979462766545
2024-07-02 20:00:00,2322.87,2331.35,2322.09,2329.21,63499.99999999909,0.27336989745399
2024-07-03 00:00:00,2329.2,2332.16,2329.19,2330.23,10199.999999999818,0.04379167185439847
2024-07-03 04:00:00,2330.24,2335.27,2326.86,2334.49,42599.999999997635,0.1828145719521057
2024-07-03 08:00:00,2334.49,2347.58,2332.01,2344.67,101800.00000000291,0.43606954838102396
2024-07-03 12:00:00,2344.7,2356.16,2342.15,2350.47,57999.99999999727,0.24736956586639547
2024-07-03 16:00:00,2350.51,2364.97,2347.58,2356.58,61100.00000000127,0.2599480103979257
2024-07-03 20:00:00,2356.25,2360.85,2353.73,2355.62,-9600.000000000364,-0.04073700022915183
2024-07-04 00:00:00,2356.74,2359.6,2355.63,2358.57,29500.00000000273,0.12523242288655645
2024-07-04 04:00:00,2358.56,2362.48,2357.21,2358.48,-900.0000000014552,-0.003815871481449573
2024-07-04 08:00:00,2358.48,2359.67,2350.58,2358.85,3699.9999999989086,0.01568807028256014
2024-07-04 12:00:00,2358.87,2360.38,2355.71,2357.73,-11199.999999998909,-0.0474807639315733
2024-07-04 16:00:00,2357.74,2361.82,2355.44,2357.81,799.9999999992724,0.0033930942050064417
2024-07-04 20:00:00,2357.83,2358.01,2357.31,2357.34,-4699.999999997999,-0.019933752083489686
2024-07-05 00:00:00,2354.41,2359.04,2354.25,2358.89,15499.999999997272,0.06575207649297532
2024-07-05 04:00:00,2358.9,2364.67,2356.86,2363.99,50999.99999999909,0.21620338379491066
2024-07-05 08:00:00,2363.98,2368.07,2362.22,2366.47,24800.000000000182,0.10490738116488707
2024-07-05 12:00:00,2366.54,2376.0,2347.79,2372.17,57000.00000000273,0.2408650859719419
2024-07-05 16:00:00,2372.18,2388.37,2370.67,2386.52,143499.9999999991,0.6049313497767939
2024-07-05 20:00:00,2386.45,2392.9,2384.56,2391.09,45700.00000000164,0.19149221460537103
2024-07-08 00:00:00,2381.27,2390.2,2380.99,2386.68,-44100.00000000309,-0.18443471387527
2024-07-08 04:00:00,2386.63,2391.09,2380.76,2384.94,-17399.999999997817,-0.07290462064456493
2024-07-08 08:00:00,2384.95,2386.78,2371.96,2372.86,-120799.99999999927,-0.5065116942145287
2024-07-08 12:00:00,2372.81,2377.45,2368.35,2372.75,-1100.0000000012733,-0.004635756007520531
2024-07-08 16:00:00,2372.7,2379.55,2350.93,2358.73,-140199.99999999983,-0.5908755663259879
2024-07-08 20:00:00,2358.77,2359.88,2354.89,2358.8,700.0000000016371,0.0029676987192361892
2024-07-09 00:00:00,2358.84,2363.68,2358.48,2361.91,31099.999999996726,0.1318467017127123
2024-07-09 04:00:00,2362.0,2368.79,2360.48,2367.41,55000.0,0.2328623867971169
2024-07-09 08:00:00,2367.33,2368.4,2358.28,2361.66,-57500.0,-0.24288146117487086
2024-07-09 12:00:00,2361.67,2365.63,2356.12,2360.19,-14699.999999998,-0.06224435354792446
2024-07-09 16:00:00,2360.21,2371.55,2349.48,2357.53,-26599.999999998545,-0.11270279087699508
2024-07-09 20:00:00,2357.7,2365.64,2357.7,2363.67,61399.99999999873,0.26044207284743326
2024-07-10 00:00:00,2363.55,2366.54,2363.1,2364.68,10099.999999997635,0.04273016114768602
2024-07-10 04:00:00,2364.75,2370.26,2363.28,2367.76,30800.00000000382,0.1302501818428059
